date,DCCI,DCCI_AHE,PCU236211236211,PCU236221236221,PCU236223236223,WPU801
2018-08-01,107.91869587024104,108.42953699700226,108.58843537414967,109.02578796561603,109.26517571884983,108.38650865998176
2018-09-01,108.0307261030252,108.63509557372697,108.6734693877551,109.24068767908311,109.42492012779552,108.47766636280764
2018-10-01,108.02054548918898,108.71332615200538,111.56462585034012,110.02865329512895,111.34185303514377,110.75660893345487
2018-11-01,108.11005142853807,108.72791006517542,111.98979591836735,111.10315186246417,111.50159744408946,110.93892433910666
2018-12-01,108.92910951228332,109.48043781672322,111.81972789115646,111.03151862464185,111.58146964856228,110.93892433910666
2019-01-01,108.982384130922,109.45485481533682,112.84013605442176,111.53295128939828,112.38019169329073,111.85050136736554
2019-02-01,109.37978292843576,109.80196658090931,112.84013605442176,111.38968481375358,112.30031948881789,111.75934366453966
2019-03-01,109.5812494830851,109.95259703105609,112.84013605442176,111.46131805157593,112.38019169329073,111.94165907019142
2019-04-01,110.12810758166549,110.44890496597004,115.1360544217687,113.75358166189113,113.4185303514377,113.49134001823154
2019-05-01,110.14219464356239,110.39648400718454,115.1360544217687,113.89684813753583,113.57827476038338,113.67365542388332
2019-06-01,110.06351488144423,110.25119861634445,115.1360544217687,114.39828080229226,113.4185303514377,113.76481312670921
2019-07-01,110.35323576096965,110.47524606124364,115.81632653061224,115.32951289398281,114.45686900958466,114.58523245214221
2019-08-01,109.87618758030293,110.08155759700048,115.7312925170068,115.4727793696275,114.5367412140575,114.58523245214221
2019-09-01,109.97319354745191,110.26307719206618,115.90136054421771,115.83094555873924,114.69648562300318,114.767547857794
2019-10-01,109.92573871665417,110.30008717201947,116.75170068027212,115.97421203438397,115.01597444089458,115.13217866909753
2019-11-01,109.83468005085182,110.2094637579932,116.75170068027212,116.11747851002865,115.17571884984024,115.22333637192344
2019-12-01,110.17877297631549,110.55664465461739,116.83673469387756,116.11747851002865,115.57507987220446,115.4056517775752
2020-01-01,110.37970906765082,110.75596668186476,117.43197278911566,116.4756446991404,116.05431309904155,115.95259799453055
2020-02-01,111.08046540570649,111.35519947357353,117.43197278911566,116.61891117478511,116.2140575079872,116.13491340018231
2020-03-01,111.20923371498014,111.38063530566271,117.34693877551021,116.61891117478511,116.2140575079872,116.0437556973564
2020-04-01,111.17212998178793,111.24015567001426,118.5374149659864,116.61891117478511,116.5335463258786,116.77301731996353
2020-05-01,110.82641530485866,111.0238671960546,118.5374149659864,115.90257879656163,116.69329073482429,116.77301731996353
2020-06-01,110.7806523767825,111.10827700578827,118.45238095238098,115.75931232091689,116.69329073482429,116.59070191431175
2020-07-01,111.32417613172734,111.78554125167011,119.38775510204083,116.04584527220632,117.17252396166134,117.31996353691885
2020-08-01,111.72052919405728,112.20987333722547,119.30272108843538,115.68767908309457,116.77316293929711,117.0464904284412
2020-09-01,111.81967736113818,112.33359304948507,119.21768707482994,115.61604584527221,116.69329073482429,116.86417502278941
2020-10-01,111.79738507426282,112.33682372705228,119.13265306122449,115.54441260744987,116.93290734824282,116.68185961713763
2020-11-01,112.39234888003766,112.90250704933977,118.87755102040818,116.04584527220632,117.33226837060704,116.86417502278941
2020-12-01,112.88624930355178,113.36840942671624,119.21768707482994,115.97421203438397,117.33226837060704,116.86417502278941
2021-01-01,113.773664086643,114.22377970748923,119.38775510204083,116.26074498567336,118.13099041533546,117.13764813126708
2021-02-01,115.06288696742189,115.50395754584434,119.55782312925169,115.97421203438397,118.69009584664536,117.31996353691885
2021-03-01,116.16243075301252,116.59213441755445,119.64285714285714,116.26074498567336,120.0479233226837,117.77575205104831
2021-04-01,118.23396254333976,118.65848776653705,120.49319727891157,118.6246418338109,121.32587859424919,119.4165907019143
2021-05-01,119.64566727564767,120.23470973106704,120.57823129251702,119.69914040114614,122.92332268370608,120.05469462169552
2021-06-01,122.47156230021794,123.22437797878467,120.83333333333333,120.55873925501434,123.0031948881789,120.14585232452141
2021-07-01,124.00624681699881,124.92930219381653,123.7763605442177,123.81160458452723,125.08546325878594,122.30173199635368
2021-08-01,125.92446419009016,126.88205559563588,124.24234693877551,123.93767908309457,125.46645367412141,122.57520510483135
2021-09-01,127.68928797117209,128.68123643514897,124.52551020408164,123.92406876790831,125.85463258785943,122.75660893345486
2021-10-01,129.7876267279418,130.8097359218504,134.09778911564626,140.18194842406876,132.35862619808304,130.66180492251596
2021-11-01,131.34359881937067,132.44312482757368,134.72448979591837,139.7256446991404,132.8258785942492,131.09480401093893
2021-12-01,132.5230735589621,133.70969036662595,135.14455782312928,139.87249283667623,133.6749201277955,131.34639927073837
2022-01-01,134.7194961560332,135.99358074453843,140.04166666666666,148.8295128939828,138.3258785942492,135.89881494986324
2022-02-01,136.9081429531938,138.11536060621245,140.7278911564626,149.26289398280804,140.0255591054313,136.63081130355513
2022-03-01,138.8573513581772,140.0010232032447,141.06802721088434,149.78151862464185,141.314696485623,137.4147675478578
2022-04-01,141.1157342393573,142.20080046252784,147.37074829931973,156.76289398280804,145.25399361022363,142.71285323609845
2022-05-01,142.73460503222748,143.93226700922708,148.35884353741497,156.60458452722062,146.06150159744408,143.12306289881496
2022-06-01,144.41178017593865,145.7200676079496,149.33163265306123,156.35601719197706,147.75718849840254,143.86508659981766
2022-07-01,145.4051554596485,146.82872349706733,158.1420068027211,165.15759312320915,155.01198083067092,151.8049225159526
2022-08-01,146.26187289127998,147.781163008114,158.32823129251702,165.15902578796565,155.35303514376997,152.0419325432999
2022-09-01,146.37675760007735,147.9912005190314,158.54591836734693,165.67048710601722,155.65974440894567,152.3901549680948
2022-10-01,145.7390968600091,147.44590210441365,163.01700680272108,168.9749283667622,159.1405750798722,156.61349134001824
2022-11-01,147.70208488541434,149.35911610120309,162.92857142857144,169.4842406876791,159.27156549520765,156.70647219690065
2022-12-01,148.41098902114123,150.0285170453352,162.78146258503403,169.09455587392551,159.8290734824281,156.76390154968095
2023-01-01,148.9241331867722,150.48862442270433,164.94897959183675,169.01934097421204,165.94329073482427,159.74020054694623
2023-02-01,149.79164668265568,151.342294418703,165.26785714285714,168.4512893982808,166.1789137380192,159.77848678213306
2023-03-01,150.5763118651884,152.107384180032,165.45918367346943,168.14899713467048,166.54712460063897,159.94074749316317
2023-04-01,151.4440661168413,152.964364614397,164.6377551020408,167.68696275071636,166.86980830670925,159.64995442114858
2023-05-01,151.5244913730855,153.19724823962665,164.6947278911565,168.36962750716333,166.98402555910542,159.792160437557
2023-06-01,151.52787073956463,153.34829314614478,164.9923469387755,168.6368194842407,166.94568690095846,159.82588878760257
2023-07-01,154.89086265870267,156.88543878547043,162.52806122448982,167.4054441260745,163.90495207667732,157.85232452142205
2023-08-01,156.2981448703494,158.32838896701648,162.6454081632653,167.51432664756447,164.2164536741214,157.99179580674567
2023-09-01,154.80444942745342,156.86562394128563,163.58928571428572,167.49570200573066,164.07827476038338,158.07930720145853
2023-10-01,155.5196736829136,157.6125000422717,163.6309523809524,166.69126074498567,163.40255591054313,157.67000911577028
2023-11-01,156.08045226374344,158.17518360995163,163.45833333333334,166.56160458452723,163.10623003194888,157.38195077484048
2023-12-01,156.3692140495005,158.4782457555528,163.51190476190476,166.4634670487106,163.40255591054313,157.43755697356428
2024-01-01,157.24686357554458,159.36624718718383,164.17857142857144,166.8008595988539,163.83067092651757,157.9088422971741
2024-02-01,157.15803606875184,159.39695576376974,163.11394557823132,167.09455587392551,163.91853035143768,157.85232452142205
2024-03-01,156.96649469554026,159.3406035916431,163.22108843537418,167.16547277936965,164.43130990415335,157.98997265268915
2024-04-01,157.2377682092954,159.76002256877803,163.01870748299322,167.67765042979943,163.8761980830671,158.0483135824977
