h,split,model,pred,actual,err
1,2017-10,Random forest,0.0836911458802815,0.3062643224226669,0.2225731765423853
1,2017-10,Gradient boosting,-0.0805822764878019,0.3062643224226669,0.3868465989104688
1,2017-12,Random walk (no change),0.0,0.3798995483424328,0.3798995483424328
1,2017-12,Drift (24m mean),0.1724898795912569,0.3798995483424328,0.2074096687511758
1,2017-12,"ARIMA(1,1,1)",0.1440686586749393,0.3798995483424328,0.2358308896674934
1,2017-12,Ridge,0.3034611896367146,0.3798995483424328,0.0764383587057181
1,2017-12,SVR (RBF),0.1939895167549007,0.3798995483424328,0.185910031587532
1,2017-12,Random forest,0.2271396406729518,0.3798995483424328,0.1527599076694809
1,2017-12,Gradient boosting,0.1905086919940204,0.3798995483424328,0.1893908563484123
1,2018-02,Random walk (no change),0.0,0.8513513744693224,0.8513513744693224
1,2018-02,Drift (24m mean),0.2158536182783462,0.8513513744693224,0.6354977561909761
1,2018-02,"ARIMA(1,1,1)",0.1973715857960201,0.8513513744693224,0.6539797886733023
1,2018-02,Ridge,0.3856629936128781,0.8513513744693224,0.4656883808564442
1,2018-02,SVR (RBF),0.2844271234968211,0.8513513744693224,0.5669242509725012
1,2018-02,Random forest,0.1769593252966406,0.8513513744693224,0.6743920491726818
1,2018-02,Gradient boosting,0.1286790654822589,0.8513513744693224,0.7226723089870635
1,2018-04,Random walk (no change),0.0,0.463557166073425,0.463557166073425
1,2018-04,Drift (24m mean),0.2633376874657774,0.463557166073425,0.2002194786076476
1,2018-04,"ARIMA(1,1,1)",0.4483999546722543,0.463557166073425,0.0151572114011706
1,2018-04,Ridge,0.3503660920332748,0.463557166073425,0.1131910740401501
1,2018-04,SVR (RBF),0.3621895651947928,0.463557166073425,0.1013676008786322
1,2018-04,Random forest,0.4131859361216105,0.463557166073425,0.0503712299518145
1,2018-04,Gradient boosting,0.4230576341852692,0.463557166073425,0.0404995318881558
1,2018-06,Random walk (no change),0.0,0.4209744829516193,0.4209744829516193
1,2018-06,Drift (24m mean),0.3023815411055082,0.4209744829516193,0.118592941846111
1,2018-06,"ARIMA(1,1,1)",0.5939751772492059,0.4209744829516193,-0.1730006942975865
1,2018-06,Ridge,0.1556104400825464,0.4209744829516193,0.2653640428690729
1,2018-06,SVR (RBF),0.2781209786396215,0.4209744829516193,0.1428535043119977
1,2018-06,Random forest,0.2001568945756759,0.4209744829516193,0.2208175883759434
1,2018-06,Gradient boosting,-0.0167233337360919,0.4209744829516193,0.4376978166877112
1,2018-08,Random walk (no change),0.0,0.047165872149657,0.047165872149657
1,2018-08,Drift (24m mean),0.3193441637233192,0.047165872149657,-0.2721782915736622
1,2018-08,"ARIMA(1,1,1)",0.3599639365809253,0.047165872149657,-0.3127980644312682
1,2018-08,Ridge,0.1550498825588125,0.047165872149657,-0.1078840104091555
1,2018-08,SVR (RBF),0.1452480754743219,0.047165872149657,-0.0980822033246648
1,2018-08,Random forest,0.1993370253447583,0.047165872149657,-0.1521711531951013
1,2018-08,Gradient boosting,0.0771981428473544,0.047165872149657,-0.0300322706976973
1,2018-10,Random walk (no change),0.0,0.4187927078147524,0.4187927078147524
1,2018-10,Drift (24m mean),0.3266240286055303,0.4187927078147524,0.092168679209222
1,2018-10,"ARIMA(1,1,1)",0.1602508527965369,0.4187927078147524,0.2585418550182154
1,2018-10,Ridge,0.0701432064327296,0.4187927078147524,0.3486495013820228
1,2018-10,SVR (RBF),0.2095178243170717,0.4187927078147524,0.2092748834976807
1,2018-10,Random forest,0.1356661031692738,0.4187927078147524,0.2831266046454786
1,2018-10,Gradient boosting,0.0009902331712403,0.4187927078147524,0.417802474643512
1,2018-12,Random walk (no change),0.0,0.2064387077065355,0.2064387077065355
1,2018-12,Drift (24m mean),0.3306304854743036,0.2064387077065355,-0.1241917777677681
1,2018-12,"ARIMA(1,1,1)",0.0632756958421509,0.2064387077065355,0.1431630118643845
1,2018-12,Ridge,0.259003292980755,0.2064387077065355,-0.0525645852742194
1,2018-12,SVR (RBF),0.3083496162124441,0.2064387077065355,-0.1019109085059086
1,2018-12,Random forest,0.3711360773639519,0.2064387077065355,-0.1646973696574163
1,2018-12,Gradient boosting,0.3524747473029477,0.2064387077065355,-0.1460360395964122
1,2019-02,Random walk (no change),0.0,0.3409114590430917,0.3409114590430917
1,2019-02,Drift (24m mean),0.3348862037191646,0.3409114590430917,0.006025255323927
1,2019-02,"ARIMA(1,1,1)",0.165193687658018,0.3409114590430917,0.1757177713850737
1,2019-02,Ridge,0.1807972590059953,0.3409114590430917,0.1601142000370964
1,2019-02,SVR (RBF),0.3965251127686548,0.3409114590430917,-0.055613653725563
1,2019-02,Random forest,0.2812841998665301,0.3409114590430917,0.0596272591765616
1,2019-02,Gradient boosting,0.3999074190998179,0.3409114590430917,-0.0589959600567261
1,2019-04,Random walk (no change),0.0,-0.0293347682130296,-0.0293347682130296
1,2019-04,Drift (24m mean),0.3422777759247819,-0.0293347682130296,-0.3716125441378115
1,2019-04,"ARIMA(1,1,1)",0.1698184748080393,-0.0293347682130296,-0.1991532430210689
1,2019-04,Ridge,0.1770584571574094,-0.0293347682130296,-0.206393225370439
1,2019-04,SVR (RBF),0.1720439656460533,-0.0293347682130296,-0.2013787338590829
1,2019-04,Random forest,0.2964297010181931,-0.0293347682130296,-0.3257644692312227
1,2019-04,Gradient boosting,0.3046632672108645,-0.0293347682130296,-0.3339980354238941
1,2019-06,Random walk (no change),0.0,-0.0851721377914671,-0.0851721377914671
1,2019-06,Drift (24m mean),0.3374840159796647,-0.0851721377914671,-0.4226561537711319
1,2019-06,"ARIMA(1,1,1)",0.1329578529653758,-0.0851721377914671,-0.218129990756843
1,2019-06,Ridge,0.1330353624903817,-0.0851721377914671,-0.2182075002818488
1,2019-06,SVR (RBF),0.1360001411374126,-0.0851721377914671,-0.2211722789288797
1,2019-06,Random forest,0.003345300143878,-0.0851721377914671,-0.0885174379353451
1,2019-06,Gradient boosting,0.2550463934298163,-0.0851721377914671,-0.3402185312212834
1,2019-08,Random walk (no change),0.0,0.0225435409167751,0.0225435409167751
1,2019-08,Drift (24m mean),0.3062795248029474,0.0225435409167751,-0.2837359838861723
1,2019-08,"ARIMA(1,1,1)",0.1139076890900696,0.0225435409167751,-0.0913641481732945
1,2019-08,Ridge,0.0433409348168062,0.0225435409167751,-0.0207973939000311
1,2019-08,SVR (RBF),0.2100293509143321,0.0225435409167751,-0.187485809997557
1,2019-08,Random forest,0.0926763812305945,0.0225435409167751,-0.0701328403138194
1,2019-08,Gradient boosting,0.0513540392463985,0.0225435409167751,-0.0288104983296234
1,2019-10,Random walk (no change),0.0,0.1149610106514487,0.1149610106514487
1,2019-10,Drift (24m mean),0.2786160229904817,0.1149610106514487,-0.163655012339033
1,2019-10,"ARIMA(1,1,1)",-0.017056565845678,0.1149610106514487,0.1320175764971267
1,2019-10,Ridge,0.1388572671426959,0.1149610106514487,-0.0238962564912472
1,2019-10,SVR (RBF),0.1283216891923685,0.1149610106514487,-0.0133606785409198
1,2019-10,Random forest,0.0254867231019018,0.1149610106514487,0.0894742875495468
1,2019-10,Gradient boosting,0.0686657150517963,0.1149610106514487,0.0462952955996523
1,2019-12,Random walk (no change),0.0,0.4075298404557781,0.4075298404557781
1,2019-12,Drift (24m mean),0.2626740803428802,0.4075298404557781,0.1448557601128978
1,2019-12,"ARIMA(1,1,1)",-0.0412009751406117,0.4075298404557781,0.4487308155963898
1,2019-12,Ridge,0.2943870109968203,0.4075298404557781,0.1131428294589577
1,2019-12,SVR (RBF),0.2866210695885934,0.4075298404557781,0.1209087708671846
1,2019-12,Random forest,0.2730418983385342,0.4075298404557781,0.1344879421172438
1,2019-12,Gradient boosting,0.1854529195409047,0.4075298404557781,0.2220769209148734
1,2020-02,Random walk (no change),0.0,0.0412434244554393,0.0412434244554393
1,2020-02,Drift (24m mean),0.264976604685659,0.0412434244554393,-0.2237331802302196
1,2020-02,"ARIMA(1,1,1)",0.1096977159232324,0.0412434244554393,-0.068454291467793
1,2020-02,Ridge,0.3222885013568233,0.0412434244554393,-0.2810450769013839
1,2020-02,SVR (RBF),0.3045633489245461,0.0412434244554393,-0.2633199244691067
1,2020-02,Random forest,0.1744204219193638,0.0412434244554393,-0.1331769974639244
1,2020-02,Gradient boosting,0.1180053156073898,0.0412434244554393,-0.0767618911519504
1,2020-04,Random walk (no change),0.0,-0.1763789607868826,-0.1763789607868826
1,2020-04,Drift (24m mean),0.1974676088511688,-0.1763789607868826,-0.3738465696380514
1,2020-04,"ARIMA(1,1,1)",0.1786677951573665,-0.1763789607868826,-0.3550467559442491
1,2020-04,Ridge,0.0914730153454058,-0.1763789607868826,-0.2678519761322884
1,2020-04,SVR (RBF),-0.0484182384033313,-0.1763789607868826,-0.1279607223835513
1,2020-04,Random forest,0.0295200934300433,-0.1763789607868826,-0.2058990542169259
1,2020-04,Gradient boosting,-0.036972059988441,-0.1763789607868826,-0.1394069007984416
1,2020-06,Random walk (no change),0.0,0.422416816348381,0.422416816348381
1,2020-06,Drift (24m mean),0.1441395982794765,0.422416816348381,0.2782772180689045
1,2020-06,"ARIMA(1,1,1)",-0.0768392874857113,0.422416816348381,0.4992561038340923
1,2020-06,Ridge,0.1241714154030559,0.422416816348381,0.298245400945325
1,2020-06,SVR (RBF),-0.0299844363250361,0.422416816348381,0.4524012526734172
1,2020-06,Random forest,0.0662640483769381,0.422416816348381,0.3561527679714428
1,2020-06,Gradient boosting,0.1159594016650084,0.422416816348381,0.3064574146833726
1,2020-08,Random walk (no change),0.0,0.034384663746545,0.034384663746545
1,2020-08,Drift (24m mean),0.1442597927292066,0.034384663746545,-0.1098751289826616
1,2020-08,"ARIMA(1,1,1)",0.1490808584513843,0.034384663746545,-0.1146961947048392
1,2020-08,Ridge,0.1428068597256942,0.034384663746545,-0.1084221959791492
1,2020-08,SVR (RBF),0.1136071984611524,0.034384663746545,-0.0792225347146074
1,2020-08,Random forest,0.1024438799114251,0.034384663746545,-0.06805921616488
1,2020-08,Gradient boosting,0.0573614987586161,0.034384663746545,-0.022976835012071
1,2020-10,Random walk (no change),0.0,0.4846248622831783,0.4846248622831783
1,2020-10,Drift (24m mean),0.1431946920289473,0.4846248622831783,0.341430170254231
1,2020-10,"ARIMA(1,1,1)",0.1282737383041876,0.4846248622831783,0.3563511239789907
1,2020-10,Ridge,0.2588641956628771,0.4846248622831783,0.2257606666203012
1,2020-10,SVR (RBF),0.2887472040221392,0.4846248622831783,0.1958776582610391
1,2020-10,Random forest,0.1575107591435761,0.4846248622831783,0.3271141031396022
1,2020-10,Gradient boosting,0.2124413785050531,0.4846248622831783,0.2721834837781253
1,2020-12,Random walk (no change),0.0,0.9549076859352468,0.9549076859352468
1,2020-12,Drift (24m mean),0.1486807049013161,0.9549076859352468,0.8062269810339306
1,2020-12,"ARIMA(1,1,1)",0.2156105298059856,0.9549076859352468,0.7392971561292612
1,2020-12,Ridge,0.41701999451452,0.9549076859352468,0.5378876914207267
1,2020-12,SVR (RBF),0.4698572763363768,0.9549076859352468,0.4850504095988699
1,2020-12,Random forest,0.3398982510266246,0.9549076859352468,0.6150094349086221
1,2020-12,Gradient boosting,0.3363476493040729,0.9549076859352468,0.6185600366311739
1,2021-02,Random walk (no change),0.0,1.3593286384131265,1.3593286384131265
1,2021-02,Drift (24m mean),0.2110531197537087,1.3593286384131265,1.1482755186594178
1,2021-02,"ARIMA(1,1,1)",0.4131098359114844,1.3593286384131265,0.946218802501642
1,2021-02,Ridge,0.6273374895490402,1.3593286384131265,0.7319911488640862
1,2021-02,SVR (RBF),0.6434007714961936,1.3593286384131265,0.7159278669169329
1,2021-02,Random forest,0.598832183413357,1.3593286384131265,0.7604964549997695
1,2021-02,Gradient boosting,0.6649386197648672,1.3593286384131265,0.6943900186482592
1,2021-04,Random walk (no change),0.0,1.7606731842415346,1.7606731842415346
1,2021-04,Drift (24m mean),0.2959212180345449,1.7606731842415346,1.4647519662069897
1,2021-04,"ARIMA(1,1,1)",0.6680216810407842,1.7606731842415346,1.0926515032007504
1,2021-04,Ridge,0.6495835816858415,1.7606731842415346,1.1110896025556931
1,2021-04,SVR (RBF),0.3429206002012521,1.7606731842415346,1.4177525840402825
1,2021-04,Random forest,0.682301897956494,1.7606731842415346,1.0783712862850408
1,2021-04,Gradient boosting,0.8703358575518392,1.7606731842415346,0.8903373266896955
1,2021-06,Random walk (no change),0.0,1.3901689041631915,1.3901689041631915
1,2021-06,Drift (24m mean),0.4450885474057586,1.3901689041631915,0.9450803567574328
1,2021-06,"ARIMA(1,1,1)",0.9896334801123317,1.3901689041631915,0.4005354240508598
1,2021-06,Ridge,1.0510468925113667,1.3901689041631915,0.3391220116518247
1,2021-06,SVR (RBF),0.3030892512430602,1.3901689041631915,1.0870796529201314
1,2021-06,Random forest,1.1501053391360945,1.3901689041631915,0.2400635650270972
1,2021-06,Gradient boosting,1.6537663556259985,1.3901689041631915,-0.263597451462807
1,2021-08,Random walk (no change),0.0,1.5108618712586177,1.5108618712586177
1,2021-08,Drift (24m mean),0.5680336342353135,1.5108618712586177,0.942828237023304
1,2021-08,"ARIMA(1,1,1)",1.2696657001058045,1.5108618712586177,0.2411961711528132
1,2021-08,Ridge,0.9602390244967068,1.5108618712586177,0.5506228467619108
1,2021-08,SVR (RBF),0.6242238712391202,1.5108618712586177,0.8866380000194973
1,2021-08,Random forest,1.0963744367023325,1.5108618712586177,0.414487434556285
1,2021-08,Gradient boosting,0.8058997920950668,1.5108618712586177,0.7049620791635507
1,2021-10,Random walk (no change),0.0,1.0428648138897767,1.0428648138897767
1,2021-10,Drift (24m mean),0.6920601617638004,1.0428648138897767,0.3508046521259763
1,2021-10,"ARIMA(1,1,1)",1.2499376012061134,1.0428648138897767,-0.2070727873163367
1,2021-10,Ridge,1.1252163714771726,1.0428648138897767,-0.0823515575873958
1,2021-10,SVR (RBF),0.604485322182458,1.0428648138897767,0.4383794917073187
1,2021-10,Random forest,1.1176463621289767,1.0428648138897767,-0.0747815482392
1,2021-10,Gradient boosting,1.1158242349495453,1.0428648138897767,-0.0729594210597686
1,2021-12,Random walk (no change),0.0,1.627672061177332,1.627672061177332
1,2021-12,Drift (24m mean),0.7693854787003277,1.627672061177332,0.8582865824770044
1,2021-12,"ARIMA(1,1,1)",1.1921359538505385,1.627672061177332,0.4355361073267936
1,2021-12,Ridge,1.2206811022340631,1.627672061177332,0.4069909589432687
1,2021-12,SVR (RBF),0.5690178109063779,1.627672061177332,1.0586542502709542
1,2021-12,Random forest,1.3537506335043437,1.627672061177332,0.2739214276729884
1,2021-12,Gradient boosting,1.3669663465790944,1.627672061177332,0.2607057145982376
1,2022-02,Random walk (no change),0.0,1.5135076174528803,1.5135076174528803
1,2022-02,Drift (24m mean),0.8710639970937906,1.5135076174528803,0.64244362035909
1,2022-02,"ARIMA(1,1,1)",1.2158777845307327,1.5135076174528803,0.2976298329221478
1,2022-02,Ridge,1.3122442745898335,1.5135076174528803,0.201263342863047
1,2022-02,SVR (RBF),0.4844489454875093,1.5135076174528803,1.0290586719653714
1,2022-02,Random forest,1.2873748962884974,1.5135076174528803,0.2261327211643831
1,2022-02,Gradient boosting,1.1317062995021892,1.5135076174528803,0.3818013179506914
1,2022-04,Random walk (no change),0.0,1.1544219695563296,1.1544219695563296
1,2022-04,Drift (24m mean),0.9937526798435772,1.1544219695563296,0.1606692897127523
1,2022-04,"ARIMA(1,1,1)",1.3027135275829664,1.1544219695563296,-0.1482915580266368
1,2022-04,Ridge,1.2799752598573868,1.1544219695563296,-0.1255532903010572
1,2022-04,SVR (RBF),0.9914628646893652,1.1544219695563296,0.1629591048669645
1,2022-04,Random forest,1.4438248647671967,1.1544219695563296,-0.2894028952108671
1,2022-04,Gradient boosting,1.448213279786613,1.1544219695563296,-0.2937913102302834
1,2022-06,Random walk (no change),0.0,0.6364930841222805,0.6364930841222805
1,2022-06,Drift (24m mean),1.1046527573721785,0.6364930841222805,-0.4681596732498978
1,2022-06,"ARIMA(1,1,1)",1.214778536664312,0.6364930841222805,-0.5782854525420316
1,2022-06,Ridge,0.9633268181282436,0.6364930841222805,-0.326833734005963
1,2022-06,SVR (RBF),0.8421032530970987,0.6364930841222805,-0.2056101689748182
1,2022-06,Random forest,1.3865035986282446,0.6364930841222805,-0.7500105145059641
1,2022-06,Gradient boosting,1.0605600651948,0.6364930841222805,-0.4240669810725195
1,2022-08,Random walk (no change),0.0,-0.1790324841252744,-0.1790324841252744
1,2022-08,Drift (24m mean),1.1224924463533366,-0.1790324841252744,-1.301524930478611
1,2022-08,"ARIMA(1,1,1)",0.8796494392749423,-0.1790324841252744,-1.0586819234002167
1,2022-08,Ridge,0.4423906343319893,-0.1790324841252744,-0.6214231184572636
1,2022-08,SVR (RBF),0.4813157586730556,-0.1790324841252744,-0.66034824279833
1,2022-08,Random forest,0.374525360060408,-0.1790324841252744,-0.5535578441856824
1,2022-08,Gradient boosting,0.0904775926972612,-0.1790324841252744,-0.2695100768225357
1,2022-10,Random walk (no change),0.0,0.9083681351219396,0.9083681351219396
1,2022-10,Drift (24m mean),1.104707684030685,0.9083681351219396,-0.1963395489087454
1,2022-10,"ARIMA(1,1,1)",0.3742055197136551,0.9083681351219396,0.5341626154082846
1,2022-10,Ridge,0.0586635803869732,0.9083681351219396,0.8497045547349664
1,2022-10,SVR (RBF),-0.0544202982421616,0.9083681351219396,0.9627884333641012
1,2022-10,Random forest,0.0701262999823504,0.9083681351219396,0.8382418351395893
1,2022-10,Gradient boosting,0.0589101538894932,0.9083681351219396,0.8494579812324464
1,2022-12,Random walk (no change),0.0,0.462996419787709,0.462996419787709
